external_id,name,description,latitude,longitude,radius_meters,points,difficulty,active,check_in_count,length_meters,elevation_meters,image_url,source,route_json
52821,Lillevarden Nasbøheia,Lillevardenn finner du i Nasbøvarden rundløype. Løypa er merket fra parkeringa ved Kjåvannet.,58.31852,7.914903,100,100,Medium,True,779,,,https://images.trimpoeng.no/activity_external_15920381255661026.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.29875167, ""longitude"": 7.89763}, {""latitude"": 58.29999167, ""longitude"": 7.89775667}, {""latitude"": 58.30150333, ""longitude"": 7.89853}, {""latitude"": 58.302935, ""longitude"": 7.89859667}, {""latitude"": 58.30314167, ""longitude"": 7.89854667}, {""latitude"": 58.303405, ""longitude"": 7.898075}, {""latitude"": 58.30419, ""longitude"": 7.89730333}, {""latitude"": 58.305195, ""longitude"": 7.8969}, {""latitude"": 58.30680333, ""longitude"": 7.89796167}, {""latitude"": 58.30797167, ""longitude"": 7.89808333}, {""latitude"": 58.30867333, ""longitude"": 7.89781333}, {""latitude"": 58.30907167, ""longitude"": 7.89728}, {""latitude"": 58.31046833, ""longitude"": 7.89606}, {""latitude"": 58.31129667, ""longitude"": 7.89633833}, {""latitude"": 58.312115, ""longitude"": 7.89547833}, {""latitude"": 58.31315667, ""longitude"": 7.89530667}, {""latitude"": 58.31351833, ""longitude"": 7.895685}, {""latitude"": 58.31393, ""longitude"": 7.89579167}, {""latitude"": 58.31493167, ""longitude"": 7.89541}, {""latitude"": 58.316285, ""longitude"": 7.896425}, {""latitude"": 58.31698833, ""longitude"": 7.89724}, {""latitude"": 58.3174, ""longitude"": 7.89718833}, {""latitude"": 58.31809167, ""longitude"": 7.89770333}, {""latitude"": 58.31851, ""longitude"": 7.89845833}, {""latitude"": 58.31929, ""longitude"": 7.898505}, {""latitude"": 58.31992420810551, ""longitude"": 7.899261661376955}, {""latitude"": 58.31956261505112, ""longitude"": 7.901097132263195}, {""latitude"": 58.31937269242901, ""longitude"": 7.902724185180672}, {""latitude"": 58.31918446142988, ""longitude"": 7.903712523803694}, {""latitude"": 58.31935246154443, ""longitude"": 7.9048612453442235}, {""latitude"": 58.31795833, ""longitude"": 7.90527833}, {""latitude"": 58.31736833, ""longitude"": 7.90506833}, {""latitude"": 58.31686667, ""longitude"": 7.905205}, {""latitude"": 58.31667333, ""longitude"": 7.90491167}, {""latitude"": 58.31656, ""longitude"": 7.90396667}, {""latitude"": 58.31611167, ""longitude"": 7.903125}, {""latitude"": 58.31528167, ""longitude"": 7.90236}, {""latitude"": 58.31507833, ""longitude"": 7.90234667}, {""latitude"": 58.31447667, ""longitude"": 7.90294167}, {""latitude"": 58.31390167, ""longitude"": 7.90568167}, {""latitude"": 58.313355, ""longitude"": 7.90604667}, {""latitude"": 58.311515, ""longitude"": 7.90675167}, {""latitude"": 58.31015833, ""longitude"": 7.90801333}, {""latitude"": 58.30972667, ""longitude"": 7.90858667}, {""latitude"": 58.30962333, ""longitude"": 7.90914833}, {""latitude"": 58.30979667, ""longitude"": 7.91016167}, {""latitude"": 58.31001667, ""longitude"": 7.91039667}, {""latitude"": 58.31054833, ""longitude"": 7.910225}, {""latitude"": 58.31124, ""longitude"": 7.909715}, {""latitude"": 58.31129667, ""longitude"": 7.90915167}, {""latitude"": 58.31148167, ""longitude"": 7.90906}, {""latitude"": 58.311745, ""longitude"": 7.90950333}, {""latitude"": 58.31240333, ""longitude"": 7.90934833}, {""latitude"": 58.312665, ""longitude"": 7.909745}, {""latitude"": 58.313225, ""longitude"": 7.91151833}, {""latitude"": 58.31341167, ""longitude"": 7.91163167}, {""latitude"": 58.31382833, ""longitude"": 7.911215}, {""latitude"": 58.31411833, ""longitude"": 7.91118}, {""latitude"": 58.314565, ""longitude"": 7.91271667}, {""latitude"": 58.31540667, ""longitude"": 7.91370167}, {""latitude"": 58.31548167, ""longitude"": 7.914405}, {""latitude"": 58.31573833, ""longitude"": 7.91488667}, {""latitude"": 58.31723167, ""longitude"": 7.91501833}, {""latitude"": 58.31817667, ""longitude"": 7.91446333}, {""latitude"": 58.31848667, ""longitude"": 7.914505}, {""latitude"": 58.31852, ""longitude"": 7.91490333}]"
52822,Svivarheia,"Kjør inn Erkleivveien, 100 meter etter Breimyr er det en bom-veg. Her starter turen. Følg skogsvegen ca 500, der går det en sti opp til venstre. Følg denne til toppen.",58.261083,7.991865,100,150,Medium,True,281,,,https://images.trimpoeng.no/activity_external_15850684201589472.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.263586258639, ""longitude"": 7.9946457097823}, {""latitude"": 58.263099925493, ""longitude"": 7.9947514988705}, {""latitude"": 58.262773101506, ""longitude"": 7.9942724942268}, {""latitude"": 58.262866512345, ""longitude"": 7.9936812933605}, {""latitude"": 58.262409561275, ""longitude"": 7.9908893988077}, {""latitude"": 58.262289162121, ""longitude"": 7.9880375008595}, {""latitude"": 58.261904911118, ""longitude"": 7.9858779365301}, {""latitude"": 58.261721899406, ""longitude"": 7.9857865119351}, {""latitude"": 58.261750160635, ""longitude"": 7.9868067166788}, {""latitude"": 58.261356537999, ""longitude"": 7.9874892558896}, {""latitude"": 58.261437542325, ""longitude"": 7.9896605721963}, {""latitude"": 58.261105382992, ""longitude"": 7.991814670894}]"
52823,Lolandsvannet (Ca 5 Km),"Parkering ved Kjåvann, se kart ved parkering og følg merket løype",58.282955,7.897013,100,150,Medium,False,0,,,https://images.trimpoeng.no/activity_external_14633080448041460.jpg,Trimpoeng Milevis 2021,
52824,Hommefjellet (ca 2 km),"Kort fin tur til Hommefjellet. Her er det flott utsikt over Eikelandsdalen og øvre del av Vennesla.
Kjør opp Eikelandsdalen, ta til venstre opp Rønningsveg. Ca 700 meter etter Utsikten går det en traktorvei til høyre, dette er starten på turen",58.291226,8.005334,100,100,Medium,True,136,,,https://images.trimpoeng.no/activity_external_15259864535494771.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.295511148416, ""longitude"": 8.000855611189}, {""latitude"": 58.294705283262, ""longitude"": 7.9978151630994}, {""latitude"": 58.294204171265, ""longitude"": 7.9979138073128}, {""latitude"": 58.293600196111, ""longitude"": 7.9977510218864}, {""latitude"": 58.29303023679, ""longitude"": 7.9980428999787}, {""latitude"": 58.292691867703, ""longitude"": 7.9984954010643}, {""latitude"": 58.292361375118, ""longitude"": 7.9982721285842}, {""latitude"": 58.291597122104, ""longitude"": 7.9993249248205}, {""latitude"": 58.29188595367, ""longitude"": 8.0016298836559}, {""latitude"": 58.291750902678, ""longitude"": 8.0036208946188}, {""latitude"": 58.291920925463, ""longitude"": 8.0046287668646}, {""latitude"": 58.29122621145, ""longitude"": 8.0053340529261}]"
52825,Slottet husmannsplass (ca 8 km),"Parker før bommen i Kvernhusdalen. Gå grusvegen og ta til venstre etter ca 1,5 km. Følg veien forbi Kringsjå. Når du kommer over hengebroa, tar du inn stien til venstre. Følg denne til du ser Paulen gård. Passer forbi gården og så finner stien merket Slottet på motsatt side av skinnegangen til Setesdalsbanen Herfra er det bare å følge stien opp til Slottet Husmannsplass. Husmannsplassen ble bygget i 1850 og det bodde folk der i omlag 45-50 år. Det finnes fortsatt ruiner igjen av grunnmurene. På veg opp vil du også passere stedet der Paulenbakken lå (er skiltet). Dette var en hoppbakke som var i bruk frem til 1902. Når du kommer opp til Slottet husmannsplass er det også mulig å gå ut mot kanten av fjellet og finne flotte utsiktsplasser.",58.304679,7.95905,100,200,Krevende,True,237,,,https://images.trimpoeng.no/activity_external_14650274752266843.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.302748641308, ""longitude"": 7.9756190018333}, {""latitude"": 58.30332870417, ""longitude"": 7.9739758200643}, {""latitude"": 58.303343712187, ""longitude"": 7.9715986630371}, {""latitude"": 58.304190635385, ""longitude"": 7.9699629478377}, {""latitude"": 58.304906707405, ""longitude"": 7.9693447712389}, {""latitude"": 58.305968108899, ""longitude"": 7.9694211369765}, {""latitude"": 58.307011452878, ""longitude"": 7.9683897542814}, {""latitude"": 58.307759323305, ""longitude"": 7.968487596603}, {""latitude"": 58.30868111687, ""longitude"": 7.969262483582}, {""latitude"": 58.310289237389, ""longitude"": 7.969292706795}, {""latitude"": 58.310933484733, ""longitude"": 7.9697163078879}, {""latitude"": 58.311694785953, ""longitude"": 7.9705478313754}, {""latitude"": 58.313273115071, ""longitude"": 7.9708343180523}, {""latitude"": 58.313916555822, ""longitude"": 7.9715732279608}, {""latitude"": 58.314402540604, ""longitude"": 7.9708485385417}, {""latitude"": 58.314954400945, ""longitude"": 7.9704577968544}, {""latitude"": 58.315265410159, ""longitude"": 7.970605016522}, {""latitude"": 58.315645634837, ""longitude"": 7.9712476306245}, {""latitude"": 58.315850528032, ""longitude"": 7.9712691430508}, {""latitude"": 58.316033667627, ""longitude"": 7.9702755636425}, {""latitude"": 58.315821936195, ""longitude"": 7.9689599037532}, {""latitude"": 58.315902126294, ""longitude"": 7.9681423045706}, {""latitude"": 58.315719504633, ""longitude"": 7.9678374157146}, {""latitude"": 58.315340466308, ""longitude"": 7.9682635416469}, {""latitude"": 58.315261621172, ""longitude"": 7.9681956919821}, {""latitude"": 58.315423046113, ""longitude"": 7.9644654005081}, {""latitude"": 58.315149097642, ""longitude"": 7.963907792702}, {""latitude"": 58.314411594392, ""longitude"": 7.9631362249113}, {""latitude"": 58.313591332221, ""longitude"": 7.9635556567689}, {""latitude"": 58.312949353402, ""longitude"": 7.9632618038426}, {""latitude"": 58.312671036998, ""longitude"": 7.9637506003023}, {""latitude"": 58.312293404362, ""longitude"": 7.9624074457872}, {""latitude"": 58.311680933805, ""longitude"": 7.961510509989}, {""latitude"": 58.311790777148, ""longitude"": 7.961193835959}, {""latitude"": 58.31158209648, ""longitude"": 7.9606472613093}, {""latitude"": 58.310945280896, ""longitude"": 7.9611176194902}, {""latitude"": 58.310557977404, ""longitude"": 7.9618224006295}, {""latitude"": 58.310658405588, ""longitude"": 7.9609839927699}, {""latitude"": 58.309431330358, ""longitude"": 7.9618645821498}, {""latitude"": 58.308681428773, ""longitude"": 7.9614684519914}, {""latitude"": 58.308229783663, ""longitude"": 7.961778075568}, {""latitude"": 58.307811496038, ""longitude"": 7.9614298729214}, {""latitude"": 58.307512744469, ""longitude"": 7.9617155478679}, {""latitude"": 58.307126124493, ""longitude"": 7.9615148477621}, {""latitude"": 58.306823107114, ""longitude"": 7.9610637278299}, {""latitude"": 58.306309831067, ""longitude"": 7.9612443554408}, {""latitude"": 58.305870846761, ""longitude"": 7.9609739637869}, {""latitude"": 58.305332916463, ""longitude"": 7.9610829768272}, {""latitude"": 58.304985586458, ""longitude"": 7.9607868492553}, {""latitude"": 58.304697273593, ""longitude"": 7.9598004297221}, {""latitude"": 58.304921625796, ""longitude"": 7.9589763502487}]"
52826,"Åbålsknuten (ca 3,5 km)","Kjør riksveg mot Kristiansand, når du passerer innkjøringa til Åsvegen, tar du neste veg til venstre, kjør opp denne til du kommer forbi jernbane undergang.
Her er det mulig å parkere. Ta til venstre etter underganga. Følg denne vegen i ca 30 m, da tar du inn veg til høyre. Følg denne vegen, etter ca 600m kommer det skilt til Sagevann, følg dette. Etter ca 1,1 km kommer det et kryss, her tar du til venstre og følger traktorveg til du kommer ca 150m fra toppen. Nå blir terenget vanskligere å gå i, så det er bare å finne en sti opp",58.237017,7.971872,100,200,Krevende,True,172,,,https://images.trimpoeng.no/activity_external_15848114539928589.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.242154980657, ""longitude"": 7.9521877646044}, {""latitude"": 58.242272823883, ""longitude"": 7.9526378296275}, {""latitude"": 58.241957924297, ""longitude"": 7.9548802058245}, {""latitude"": 58.242115783047, ""longitude"": 7.9556832922422}, {""latitude"": 58.242082444762, ""longitude"": 7.9567294473274}, {""latitude"": 58.241983877665, ""longitude"": 7.957700982987}, {""latitude"": 58.241481385365, ""longitude"": 7.9590078915285}, {""latitude"": 58.241495390744, ""longitude"": 7.9609968135712}, {""latitude"": 58.241018274243, ""longitude"": 7.9615208546482}, {""latitude"": 58.240093590975, ""longitude"": 7.9632326366864}, {""latitude"": 58.239319264951, ""longitude"": 7.9634767920875}, {""latitude"": 58.238155929427, ""longitude"": 7.963583814608}, {""latitude"": 58.237477729547, ""longitude"": 7.96342511425}, {""latitude"": 58.237155630233, ""longitude"": 7.9638429229174}, {""latitude"": 58.237039515211, ""longitude"": 7.9644049314813}, {""latitude"": 58.237173130927, ""longitude"": 7.9656324791977}, {""latitude"": 58.23692751597, ""longitude"": 7.9663199662987}, {""latitude"": 58.237581524799, ""longitude"": 7.9681463755201}, {""latitude"": 58.237640001085, ""longitude"": 7.9695172095666}, {""latitude"": 58.237492068155, ""longitude"": 7.9710055420361}, {""latitude"": 58.237264738459, ""longitude"": 7.9714085513016}, {""latitude"": 58.236985848872, ""longitude"": 7.971471014383}, {""latitude"": 58.2369067788, ""longitude"": 7.9717008212602}, {""latitude"": 58.237026425171, ""longitude"": 7.9718536367954}]"
52827,"Gåseflå, Gapahauker","Gapahaukene, Gåseflå. Her velger du startstedet, Kile Kafe eller Gåseflådammen. God parkering begge steder. Turen går langs gamle Setesdalsbanen. Ca 2,5 km fra begge utgangspunkt. Spesielt egnet for sykkel. Ta gjerne med fiskestanga. Hva med en overnatting??",58.408076,7.816582,100,200,Krevende,True,270,,,https://images.trimpoeng.no/activity_external_15883658597476670.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.41163341170082, ""longitude"": 7.768947567184887}, {""latitude"": 58.41023964809869, ""longitude"": 7.7698917047581295}, {""latitude"": 58.40974507356752, ""longitude"": 7.771522487839184}, {""latitude"": 58.40996988103318, ""longitude"": 7.774269069870434}, {""latitude"": 58.41001484235419, ""longitude"": 7.776157345016919}, {""latitude"": 58.409340416514816, ""longitude"": 7.778903927048169}, {""latitude"": 58.40991570219403, ""longitude"": 7.781110205603898}, {""latitude"": 58.41050019579093, ""longitude"": 7.782998480750383}, {""latitude"": 58.41126451894153, ""longitude"": 7.785916724158586}, {""latitude"": 58.41198386676072, ""longitude"": 7.78780499930507}, {""latitude"": 58.41193890795229, ""longitude"": 7.789779105140031}, {""latitude"": 58.41180403118284, ""longitude"": 7.792354025794328}, {""latitude"": 58.41166915389703, ""longitude"": 7.795443930579484}, {""latitude"": 58.41126451894153, ""longitude"": 7.798018851233781}, {""latitude"": 58.41112963959036, ""longitude"": 7.800250449134172}, {""latitude"": 58.410769958796166, ""longitude"": 7.802825369788469}, {""latitude"": 58.41002503209172, ""longitude"": 7.805583686275366}, {""latitude"": 58.409170757428726, ""longitude"": 7.807300300044897}, {""latitude"": 58.408766093780294, ""longitude"": 7.810046882076147}, {""latitude"": 58.40845135217418, ""longitude"": 7.812535972041967}, {""latitude"": 58.407911788594426, ""longitude"": 7.8154542154501705}]"
52828,Lille Tempel (Ca 3 km),Ta av fra Eikelandsdalen og kjør opp forbi Utsikten. Parker ved skogsveien du ser på venstre side ca 100 meter etter innkjørselen til Utsikten. Følg skogsveg som etterhvert går over til sti. Dette er en enkel tur som passer for store og små. Mange bruker også sykkelen omtrent helt til plassen. Fin plass med benker og bålplass. Følg GPS spor i APP,58.290112,7.98172,100,100,Medium,True,274,,,https://images.trimpoeng.no/activity_external_14626173063492687.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.29463908, ""longitude"": 7.99266118}, {""latitude"": 58.29579062, ""longitude"": 7.99377125}, {""latitude"": 58.29609768, ""longitude"": 7.9946328}, {""latitude"": 58.29664818, ""longitude"": 7.99465368}, {""latitude"": 58.29681082, ""longitude"": 7.99447482}, {""latitude"": 58.29677893, ""longitude"": 7.99377398}, {""latitude"": 58.29621891, ""longitude"": 7.991617}, {""latitude"": 58.29594066, ""longitude"": 7.99114451}, {""latitude"": 58.2958521, ""longitude"": 7.99044964}, {""latitude"": 58.29541167, ""longitude"": 7.98978361}, {""latitude"": 58.29378341, ""longitude"": 7.98813321}, {""latitude"": 58.29359412, ""longitude"": 7.98539108}, {""latitude"": 58.29317249, ""longitude"": 7.98468961}, {""latitude"": 58.29264554, ""longitude"": 7.98284516}, {""latitude"": 58.29190042, ""longitude"": 7.98279982}, {""latitude"": 58.29154656, ""longitude"": 7.98261016}, {""latitude"": 58.29099599, ""longitude"": 7.98271111}, {""latitude"": 58.29032448, ""longitude"": 7.98210358}, {""latitude"": 58.29010195, ""longitude"": 7.98159152}]"
52829,Spetteland (ca 8 km),"Parker før bommen i Kvernhusdalen. Gå grusveg og ta til høyre etter ca 3 km.
I starten er det traktoveg, siste stykket er grei sti, Når du kommer frem er det rester av gammel bosetting og flotte bademuligheter i Kuåna",58.329875,7.970907,100,200,Krevende,True,381,3653,,https://images.trimpoeng.no/activity_external_15864216769257197.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.303473569929, ""longitude"": 7.9739550235647}, {""latitude"": 58.303393466439, ""longitude"": 7.9715977230231}, {""latitude"": 58.304317007871, ""longitude"": 7.9697811668647}, {""latitude"": 58.305055196347, ""longitude"": 7.9692283717715}, {""latitude"": 58.305984299229, ""longitude"": 7.9693730424147}, {""latitude"": 58.306912664672, ""longitude"": 7.9684151190263}, {""latitude"": 58.307462534578, ""longitude"": 7.9682600757975}, {""latitude"": 58.308763292178, ""longitude"": 7.9691958345217}, {""latitude"": 58.310367690865, ""longitude"": 7.9692289684639}, {""latitude"": 58.311787524303, ""longitude"": 7.970526567526}, {""latitude"": 58.313423475171, ""longitude"": 7.9708090663165}, {""latitude"": 58.31417786841, ""longitude"": 7.9716700410653}, {""latitude"": 58.315021762101, ""longitude"": 7.9713991231707}, {""latitude"": 58.316269747103, ""longitude"": 7.9724129167853}, {""latitude"": 58.317152111766, ""longitude"": 7.9721532413986}, {""latitude"": 58.317924874289, ""longitude"": 7.9723699869124}, {""latitude"": 58.318270422403, ""longitude"": 7.9727938393722}, {""latitude"": 58.319706666419, ""longitude"": 7.9756552903887}, {""latitude"": 58.320553430009, ""longitude"": 7.9759979727636}, {""latitude"": 58.321404671153, ""longitude"": 7.9751007018679}, {""latitude"": 58.322351699959, ""longitude"": 7.9730066238727}, {""latitude"": 58.322891281738, ""longitude"": 7.9724141469281}, {""latitude"": 58.325903256718, ""longitude"": 7.9660500222545}, {""latitude"": 58.326933341405, ""longitude"": 7.9667899653207}, {""latitude"": 58.32739408311, ""longitude"": 7.9673183669098}, {""latitude"": 58.327614999551, ""longitude"": 7.9681776794286}, {""latitude"": 58.328152723608, ""longitude"": 7.9689404303026}, {""latitude"": 58.328562597042, ""longitude"": 7.9690079490414}, {""latitude"": 58.329317854758, ""longitude"": 7.9696837103052}, {""latitude"": 58.329560268027755, ""longitude"": 7.9707179320559}, {""latitude"": 58.32993683070535, ""longitude"": 7.9707304957551806}]"
52832,Bommen fra sentrum (ca 4 km),,58.277218,7.954225,75,75,Enkel,True,4615,2087,,https://images.trimpoeng.no/activity_external_14624661484241103.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.26912341035042, ""longitude"": 7.97101154923439}, {""latitude"": 58.2691530340802, ""longitude"": 7.971350848674774}, {""latitude"": 58.26899221924935, ""longitude"": 7.971543967723846}, {""latitude"": 58.2688201183586, ""longitude"": 7.971501052379608}, {""latitude"": 58.26871008620347, ""longitude"": 7.971415221691132}, {""latitude"": 58.268611339106634, ""longitude"": 7.971173822879791}, {""latitude"": 58.26868187277532, ""longitude"": 7.970835864543915}, {""latitude"": 58.26876369165508, ""longitude"": 7.9707071185112}, {""latitude"": 58.26835459536685, ""longitude"": 7.969497442245483}, {""latitude"": 58.268343309885054, ""longitude"": 7.965935468673706}, {""latitude"": 58.26905428821794, ""longitude"": 7.96559751033783}, {""latitude"": 58.26986681741394, ""longitude"": 7.9641276597976685}, {""latitude"": 58.26982731989784, ""longitude"": 7.96285092830658}, {""latitude"": 58.26981039237742, ""longitude"": 7.961756587028503}, {""latitude"": 58.26959597641913, ""longitude"": 7.961107492446899}, {""latitude"": 58.27022793551962, ""longitude"": 7.960957288742065}, {""latitude"": 58.27072446690472, ""longitude"": 7.960613965988159}, {""latitude"": 58.27060597709275, ""longitude"": 7.958119511604309}, {""latitude"": 58.27122381247238, ""longitude"": 7.954930365085602}, {""latitude"": 58.271802141762706, ""longitude"": 7.954597771167755}, {""latitude"": 58.27201090221179, ""longitude"": 7.954074740409851}, {""latitude"": 58.273077253962576, ""longitude"": 7.953119874000549}, {""latitude"": 58.274183066318294, ""longitude"": 7.951926290988922}, {""latitude"": 58.27514780298328, ""longitude"": 7.951574921607971}, {""latitude"": 58.27652434080008, ""longitude"": 7.9523152112960815}, {""latitude"": 58.27725772025203, ""longitude"": 7.953194975852966}]"
52833,Storemyr (Ca 3 Km),"Parker på toppen av Saga Terasse. Herfra tar du grusveg nord for sagevannet. Etter ca 800 m kan du ta stien inn til venstre som er merket Linnvann/Slettehei. Det er flere stier i dette området, men dy kan bruke GPS spor i app. Når du kommer frem til Storemyr kan du også holde til høyre og komme til Meåsen.",58.229504,7.959812,100,100,Medium,False,0,,,https://images.trimpoeng.no/activity_external_15849032066848039.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.22340667, ""longitude"": 7.94470167}, {""latitude"": 58.22361, ""longitude"": 7.94568333}, {""latitude"": 58.22327333, ""longitude"": 7.94677333}, {""latitude"": 58.22334667, ""longitude"": 7.94778833}, {""latitude"": 58.22479833, ""longitude"": 7.95298667}, {""latitude"": 58.22412167, ""longitude"": 7.95566167}, {""latitude"": 58.22397333, ""longitude"": 7.95673167}, {""latitude"": 58.22405333, ""longitude"": 7.95814833}, {""latitude"": 58.22420833, ""longitude"": 7.95825667}, {""latitude"": 58.22463167, ""longitude"": 7.95778}, {""latitude"": 58.22505333, ""longitude"": 7.95773833}, {""latitude"": 58.226365, ""longitude"": 7.95910333}, {""latitude"": 58.22705167, ""longitude"": 7.95959833}, {""latitude"": 58.22735, ""longitude"": 7.95953667}, {""latitude"": 58.227575, ""longitude"": 7.95883167}, {""latitude"": 58.22766, ""longitude"": 7.95889833}, {""latitude"": 58.22788667, ""longitude"": 7.960105}, {""latitude"": 58.22835833, ""longitude"": 7.95965333}, {""latitude"": 58.22883167, ""longitude"": 7.959855}]"
52834,Støletjønn (Ca 5 km),Utgangspunktet for turen er Parkeringsplassen i Heptekjerr.  Følg Mila/GPS spor i ca 2 km. Vil så anbefale å ta av mot Støleåsen og følge denne stien,58.271556,8.007617,77,100,Medium,True,341,2810,,https://images.trimpoeng.no/activity_external_15887959615510825.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.283713109216, ""longitude"": 7.9888052196018}, {""latitude"": 58.283636033283, ""longitude"": 7.9894112164612}, {""latitude"": 58.2829886404, ""longitude"": 7.9906798383369}, {""latitude"": 58.283154884426, ""longitude"": 7.9915899948576}, {""latitude"": 58.28308376931, ""longitude"": 7.9920351050744}, {""latitude"": 58.282414847164, ""longitude"": 7.9934443344359}, {""latitude"": 58.281833262546, ""longitude"": 7.9937246048222}, {""latitude"": 58.281161707189, ""longitude"": 7.9937167803485}, {""latitude"": 58.280136452606, ""longitude"": 7.9947963687903}, {""latitude"": 58.279861607919, ""longitude"": 7.9946155621148}, {""latitude"": 58.279391105974, ""longitude"": 7.9949165531653}, {""latitude"": 58.279209017234, ""longitude"": 7.9948512155309}, {""latitude"": 58.279048606053, ""longitude"": 7.9942662838444}, {""latitude"": 58.279523875002, ""longitude"": 7.9923990664214}, {""latitude"": 58.279688340835, ""longitude"": 7.9904696376009}, {""latitude"": 58.27969613933, ""longitude"": 7.9893209749462}, {""latitude"": 58.279402423821, ""longitude"": 7.9893333801501}, {""latitude"": 58.278817349514, ""longitude"": 7.9900184039286}, {""latitude"": 58.27776820883, ""longitude"": 7.9925710966601}, {""latitude"": 58.27672198453, ""longitude"": 7.9935667315144}, {""latitude"": 58.27629758938, ""longitude"": 7.9943701008892}, {""latitude"": 58.275024088087, ""longitude"": 7.9957725781324}, {""latitude"": 58.274813194952, ""longitude"": 7.9963290228158}, {""latitude"": 58.274586236115, ""longitude"": 7.9981698325814}, {""latitude"": 58.273926126829, ""longitude"": 7.9998730072347}, {""latitude"": 58.273420935852, ""longitude"": 8.0006177064485}, {""latitude"": 58.272773861626, ""longitude"": 8.0037716611026}, {""latitude"": 58.272739839812, ""longitude"": 8.0046850586251}, {""latitude"": 58.272464444984, ""longitude"": 8.0053227545133}, {""latitude"": 58.272381405017, ""longitude"": 8.0061809216706}, {""latitude"": 58.27269822929, ""longitude"": 8.0072859240619}, {""latitude"": 58.273045532573, ""longitude"": 8.0078594292496}, {""latitude"": 58.272993007855, ""longitude"": 8.0084650900705}, {""latitude"": 58.273164657356, ""longitude"": 8.00898124486}, {""latitude"": 58.272661348212, ""longitude"": 8.0086556567321}, {""latitude"": 58.272251124429, ""longitude"": 8.0075338239923}, {""latitude"": 58.271919875349, ""longitude"": 8.0075784766358}, {""latitude"": 58.27172723887004, ""longitude"": 8.007398027293101}]"
52835,"Steinåsen, Utsiktspunkt over Skådane (Ca 2,4 km)","Flott utsiktspunkt. Følg stien videre innover etter innsjekkingspunktet til Skådane. Når du kommer til der stien deler seg, tar du til venstre. 
På toppen av bakken ligger utsiktspunktet opp til høyre.",58.282699,7.943921,75,100,Medium,True,661,,,https://images.trimpoeng.no/activity_external_14660259169780198.jpg,Trimpoeng Milevis 2021,"[{""latitude"": 58.27671636, ""longitude"": 7.95166203}, {""latitude"": 58.27673295, ""longitude"": 7.95094993}, {""latitude"": 58.27708057, ""longitude"": 7.94971677}, {""latitude"": 58.2781855, ""longitude"": 7.9484601}, {""latitude"": 58.27801162, ""longitude"": 7.94836152}, {""latitude"": 58.27770102, ""longitude"": 7.94753556}, {""latitude"": 58.27788835, ""longitude"": 7.946556}, {""latitude"": 58.27814741, ""longitude"": 7.94605655}, {""latitude"": 58.27900905, ""longitude"": 7.94543084}, {""latitude"": 58.28012072, ""longitude"": 7.94538108}, {""latitude"": 58.28047026, ""longitude"": 7.94562533}, {""latitude"": 58.28065357, ""longitude"": 7.94553592}, {""latitude"": 58.28185653, ""longitude"": 7.9434095}, {""latitude"": 58.28203952, ""longitude"": 7.94244647}, {""latitude"": 58.28242872, ""longitude"": 7.94174536}, {""latitude"": 58.28260314, ""longitude"": 7.94182653}, {""latitude"": 58.28260485, ""longitude"": 7.94252818}, {""latitude"": 58.28237534, ""longitude"": 7.9434482}]"
